cik,company_name,sector,feature_year,liabilities_to_assets,operating_cash_flow_to_assets,operating_margin,log_assets,next_year_financial_pressure,outcome_year,outcome_label
0000032604,EMERSON ELECTRIC CO,Technology / Software / Electronics,2022,,0.0819129849742094,,24.29763190429962,,2023,Unknown
0000033002,"ENNIS, INC.",Industrial / Manufacturing,2021,0.1763048877032024,0.1373968398564162,0.1089561865334713,19.72588435109834,0.0,2022,No Pressure
0000033002,"ENNIS, INC.",Industrial / Manufacturing,2022,0.1584496045298158,0.1187705511191234,0.1531897452047879,19.791442600361897,0.0,2023,No Pressure
0000033185,EQUIFAX INC,Technology / Software / Electronics,2021,0.6738309376952966,0.1208959414540481,0.231117610024574,23.124872396302347,0.0,2022,No Pressure
0000033185,EQUIFAX INC,Technology / Software / Electronics,2022,0.655928783588358,0.0655617038595762,0.2061614150169849,23.16976943928806,0.0,2023,No Pressure
0000033213,EQT CORP,Energy / Capital-intensive,2021,0.5350774003780558,0.0769388692423165,-0.4440863481563878,23.796301130238515,0.0,2022,No Pressure
0000033213,EQT CORP,Energy / Capital-intensive,2022,0.5053654784757569,0.1528703710810525,0.3625113018157995,23.844305037278783,0.0,2023,No Pressure
0000033488,ESCALADE INC,Industrial / Manufacturing,2021,0.4177277023645938,0.0037291797393148,0.1017052918893409,19.34413774070266,0.0,2022,No Pressure
0000033488,ESCALADE INC,Industrial / Manufacturing,2022,0.4694829236939187,0.0285352740711975,0.0838706387427212,19.51501054584992,0.0,2023,No Pressure
0000034067,DMC GLOBAL INC.,Industrial / Manufacturing,2021,0.3547972494597484,-0.0148216359791395,-0.0092343771024354,20.577560066119325,0.0,2022,No Pressure
0000034067,DMC GLOBAL INC.,Industrial / Manufacturing,2022,0.3536027067799194,0.0511230087669998,0.0458502398767134,20.59427042803251,0.0,2023,No Pressure
0000034088,EXXON MOBIL CORP,Industrial / Manufacturing,2021,0.4816433231146897,0.1420057063108729,,26.549038779886857,,2022,Unknown
0000034088,EXXON MOBIL CORP,Industrial / Manufacturing,2022,0.4513922946240113,0.2080841689991248,,26.6342440363232,,2023,Unknown
0000034563,FARMER BROTHERS CO,Industrial / Manufacturing,2021,0.6894759264628438,-0.0043963716620415,-0.0959482216915923,19.638574207727554,1.0,2022,Pressure
0000034563,FARMER BROTHERS CO,Industrial / Manufacturing,2022,0.7007806987725347,-0.0327190769872397,-0.0311769357172847,19.673646551874427,1.0,2023,Pressure
0000035214,FERRO CORP,Industrial / Manufacturing,2021,0.575121858197987,-0.047520821318053,,20.97792666057327,,2022,Unknown
0000037472,FLEXSTEEL INDUSTRIES INC,Industrial / Manufacturing,2021,0.4340300358178982,-0.1101560420380148,0.0651458996711384,19.5084983154068,0.0,2022,No Pressure
0000037472,FLEXSTEEL INDUSTRIES INC,Industrial / Manufacturing,2022,0.5104580246408252,0.0297423913731064,0.0121573008109766,19.40925865219436,0.0,2023,No Pressure
0000037785,FMC CORP,Industrial / Manufacturing,2021,,0.084923402606485,0.2071077459763735,23.08235412926869,0.0,2022,No Pressure
0000037785,FMC CORP,Industrial / Manufacturing,2022,,0.0590799638359009,0.1972148975406304,23.13661382651424,1.0,2023,Pressure
0000037996,FORD MOTOR CO,Industrial / Manufacturing,2021,0.8108351002781722,0.061419651020289,0.0331741735794808,26.27247809934337,0.0,2022,No Pressure
0000037996,FORD MOTOR CO,Industrial / Manufacturing,2022,0.8313024651795344,0.0267816666927201,0.0397071942400526,26.267990053737726,0.0,2023,No Pressure
0000038725,FRANKLIN ELECTRIC CO INC,Technology / Software / Electronics,2021,,0.0823805760031488,0.1138437839415355,21.17762586627648,0.0,2022,No Pressure
0000038725,FRANKLIN ELECTRIC CO INC,Technology / Software / Electronics,2022,,0.0600129500572836,0.12584411396719,21.250477080800884,0.0,2023,No Pressure
0000039092,FRIEDMAN INDUSTRIES INC,Industrial / Manufacturing,2021,0.4996916466588273,-0.0841171126153013,0.0990923854888481,18.88614327173662,0.0,2022,No Pressure
0000039092,FRIEDMAN INDUSTRIES INC,Industrial / Manufacturing,2022,0.4208477161435338,0.320572770329935,0.0384883716682921,19.11038199912527,0.0,2023,No Pressure
0000039368,FULLER H B CO,Industrial / Manufacturing,2021,0.6263074536849665,0.0499041999939174,,22.1759399920046,,2022,Unknown
0000039368,FULLER H B CO,Industrial / Manufacturing,2022,,0.057467589712317,,22.21922794947669,,2023,Unknown
0000039911,GAP INC,Consumer / Retail,2021,,0.0633962855575581,0.0485902819436112,23.26965948177661,0.0,2022,No Pressure
0000039911,GAP INC,Consumer / Retail,2022,,0.0533110837871069,-0.0044185450819672,23.15565036756313,0.0,2023,No Pressure
0000040533,GENERAL DYNAMICS CORP,Industrial / Manufacturing,2021,,0.0852954686158209,0.1082170059008552,24.636747777630774,0.0,2022,No Pressure
0000040533,GENERAL DYNAMICS CORP,Industrial / Manufacturing,2022,,0.0887661141804788,0.1068591874540056,24.666496769518137,0.0,2023,No Pressure
0000040545,GENERAL ELECTRIC CO,Technology / Software / Electronics,2021,0.7907619900037209,0.016754326860223,,26.01593729531265,,2022,Unknown
0000040545,GENERAL ELECTRIC CO,Technology / Software / Electronics,2022,0.7998700662449145,0.0315036104543421,,25.95857950392077,,2023,Unknown
0000040570,GEE GROUP INC.,Technology / Software / Electronics,2021,,0.0031465528238185,0.0435921547555077,18.58270606014313,0.0,2022,No Pressure
0000040570,GEE GROUP INC.,Technology / Software / Electronics,2022,0.1551683757967111,0.0771952423172792,0.0228632685692136,18.599278718477144,0.0,2023,No Pressure
0000040704,GENERAL MILLS INC,Industrial / Manufacturing,2021,0.6740740973371564,0.0936878766656512,0.1734870634964417,24.184048869540447,0.0,2022,No Pressure
0000040704,GENERAL MILLS INC,Industrial / Manufacturing,2022,0.6530085139642523,0.1066609628145293,0.1830061918200581,24.160155277512384,0.0,2023,No Pressure
0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC.",Industrial / Manufacturing,2021,0.7807774490466798,0.0820184089414858,0.1174588665447897,21.612637479880217,0.0,2022,No Pressure
0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC.",Industrial / Manufacturing,2022,0.7717767096719791,-0.0205329285774517,0.0649356453342867,21.58691499791659,,2023,Unknown
0000040987,GENUINE PARTS CO,Consumer / Retail,2021,,0.0876725235090999,,23.38716224933069,,2022,Unknown
0000040987,GENUINE PARTS CO,Consumer / Retail,2022,,0.0889322397502961,,23.52634611808321,,2023,Unknown
0000041719,GLATFELTER CORP,Industrial / Manufacturing,2021,0.7113899926991657,0.037741537705645,0.0263797900606069,21.35486043454838,1.0,2022,Pressure
0000041719,GLATFELTER CORP,Industrial / Manufacturing,2022,0.8069606210690726,-0.0247791456961561,-0.1099363921771631,21.222435594866933,0.0,2023,No Pressure
0000042582,GOODYEAR TIRE & RUBBER CO /OH/,Industrial / Manufacturing,2021,0.7577796467619848,0.0496215306980656,,23.786750212597944,,2022,Unknown
0000042582,GOODYEAR TIRE & RUBBER CO /OH/,Industrial / Manufacturing,2022,0.7563193794302527,0.023226784360929,,23.83370976767688,,2023,Unknown
0000042682,GORMAN RUPP CO,Technology / Software / Electronics,2021,0.215750771234498,0.1079918432148001,0.1040294357098298,19.85755890019972,0.0,2022,No Pressure
0000042682,GORMAN RUPP CO,Technology / Software / Electronics,2022,0.6205515392459012,0.0156788836314058,0.0771226827016642,20.58725136517378,0.0,2023,No Pressure
0000042888,GRACO INC,Technology / Software / Electronics,2021,,0.1870073567512743,0.2673178010955883,21.61657367423905,0.0,2022,No Pressure
0000042888,GRACO INC,Technology / Software / Electronics,2022,,0.1547394317110172,0.2671772284946124,21.61481295533968,0.0,2023,No Pressure
0000043920,"GREIF, INC",Industrial / Manufacturing,2021,,0.0680903744970597,0.1053256780835478,22.48384418886284,0.0,2022,No Pressure
0000043920,"GREIF, INC",Industrial / Manufacturing,2022,,0.1202032943929505,0.097834475155524,22.42252617186036,0.0,2023,No Pressure
0000045012,HALLIBURTON CO,Energy / Capital-intensive,2021,0.6985798127324044,0.0856144437973209,0.117685518143184,23.828793776368087,0.0,2022,No Pressure
0000045012,HALLIBURTON CO,Energy / Capital-intensive,2022,0.6569769941947968,0.0964093743281014,0.1333694634675075,23.86978599966548,0.0,2023,No Pressure
0000045919,HARTE HANKS INC,Technology / Software / Electronics,2021,1.1389937048608858,-0.0163451108370958,0.0392556887089148,18.49635392837915,0.0,2022,No Pressure
0000045919,HARTE HANKS INC,Technology / Software / Electronics,2022,0.843245766102147,0.2399653287104947,0.0732361182481893,18.602868966857752,0.0,2023,No Pressure
0000046080,"HASBRO, INC.",Industrial / Manufacturing,2021,0.6924624917810676,0.0814819980473809,0.1188866737274936,23.02962380379258,0.0,2022,No Pressure
0000046080,"HASBRO, INC.",Industrial / Manufacturing,2022,0.6921330909325617,0.0401144590625974,0.0696125804634009,22.952839279790705,1.0,2023,Pressure
0000046129,ALLIED MOTION TECHNOLOGIES INC,Industrial / Manufacturing,2021,0.6011725097443631,0.0539566893592616,0.0644980620347148,19.969912074304244,0.0,2022,No Pressure
0000046129,ALLIED MOTION TECHNOLOGIES INC,Industrial / Manufacturing,2022,0.6337790453592863,0.0095113937863199,0.0629358950909365,20.1928274695552,0.0,2023,No Pressure
0000046250,HAWKINS INC,Consumer / Retail,2021,0.4666207202887923,0.0755065852557956,0.0919176647846918,20.156448179442894,0.0,2022,No Pressure
0000046250,HAWKINS INC,Consumer / Retail,2022,0.407289999745993,0.1310675912520003,0.0942681943496831,20.196539465342124,0.0,2023,No Pressure
0000046619,HEICO CORP,Industrial / Manufacturing,2021,0.2712323065898279,0.1269389181990546,0.2105932307863826,21.97557355926153,0.0,2022,No Pressure
0000046619,HEICO CORP,Industrial / Manufacturing,2022,0.2733707956252429,0.1142367127205105,0.2249871169150151,22.1331536704819,0.0,2023,No Pressure
0000046765,"HELMERICH & PAYNE, INC.",Energy / Capital-intensive,2021,,0.0271030057241293,-0.3516824666329659,22.339506160630663,0.0,2022,No Pressure
0000046765,"HELMERICH & PAYNE, INC.",Energy / Capital-intensive,2022,,0.0537048180807345,0.0219976842497901,22.194712368865208,0.0,2023,No Pressure
0000047111,HERSHEY CO,Industrial / Manufacturing,2021,0.7351932549325885,0.2000420467044959,0.2278057328578783,23.06624700986797,0.0,2022,No Pressure
0000047111,HERSHEY CO,Industrial / Manufacturing,2022,0.6986393054228675,0.212610765361016,0.2169808242285897,23.11649752493637,0.0,2023,No Pressure
0000047217,HP INC,Technology / Software / Electronics,2021,,0.165993265993266,0.0835131601745239,24.376777147248458,0.0,2022,No Pressure
0000047217,HP INC,Technology / Software / Electronics,2022,,0.1156607147484904,0.0742422558468158,24.37618126915268,0.0,2023,No Pressure
0000047307,CRAWFORD UNITED CORP,Industrial / Manufacturing,2021,,0.0195749251035947,0.0671092794511776,18.32596681835317,0.0,2022,No Pressure
0000047307,CRAWFORD UNITED CORP,Industrial / Manufacturing,2022,,0.0807887007935515,0.0667956391223956,18.416653395058816,0.0,2023,No Pressure
0000048039,HOLLYFRONTIER CORP,Industrial / Manufacturing,2021,,0.0314851888803976,0.0407406718595136,23.28178014930773,,2022,Unknown
0000048287,HNI CORP,Industrial / Manufacturing,2021,,0.0878778714424289,0.0391044163910771,21.12732796200062,0.0,2022,No Pressure
0000048287,HNI CORP,Industrial / Manufacturing,2022,,0.0574054436196535,0.0657125920907782,21.07004194941286,0.0,2023,No Pressure
0000048465,HORMEL FOODS CORP /DE/,Industrial / Manufacturing,2021,,0.0789152518023123,0.0985930410956642,23.264578733587125,0.0,2022,No Pressure
0000048465,HORMEL FOODS CORP /DE/,Industrial / Manufacturing,2022,,0.0852922453349269,0.1053557620208549,23.31154996254277,0.0,2023,No Pressure
0000048898,HUBBELL INC,Technology / Software / Electronics,2021,0.5757455268389662,0.0972640348385875,0.1269163825373739,22.38747598541683,0.0,2022,No Pressure
0000048898,HUBBELL INC,Technology / Software / Electronics,2022,0.5612112686484285,0.117758116462444,0.1433133248448836,22.4101461563082,0.0,2023,No Pressure
0000049754,"DINE BRANDS GLOBAL, INC.",Consumer / Retail,2021,1.121441997113085,0.0979485496902518,,21.4160959677514,,2022,Unknown
0000049754,"DINE BRANDS GLOBAL, INC.",Consumer / Retail,2022,1.1600241510589209,0.047481492071979,,21.35533038510033,,2023,Unknown
0000049826,ILLINOIS TOOL WORKS INC,Technology / Software / Electronics,2021,,0.1590470858991105,0.2405396056727775,23.50065551618944,0.0,2022,No Pressure
0000049826,ILLINOIS TOOL WORKS INC,Technology / Software / Electronics,2022,,0.1522500324212164,0.2378860155661561,23.459060898422024,0.0,2023,No Pressure
0000050493,INGLES MARKETS INC,Consumer / Retail,2021,0.5128389610877795,0.1517564373709534,0.0701810840714948,21.425543188357864,0.0,2022,No Pressure
0000050493,INGLES MARKETS INC,Consumer / Retail,2022,0.4512792245830173,0.1478967039023527,0.0663749839317396,21.55422119426298,0.0,2023,No Pressure
0000050725,GRIFFON CORP,Industrial / Manufacturing,2021,0.6901130079069062,0.027270860008024,0.0751259784746585,21.68057758391891,0.0,2022,No Pressure
0000050725,GRIFFON CORP,Industrial / Manufacturing,2022,0.8304369221942045,0.0210333913964765,-0.066374511670753,21.758751585296025,0.0,2023,No Pressure
0000050863,INTEL CORP,Technology / Software / Electronics,2021,,0.1780874790684417,0.2462036849564689,25.849643567579545,0.0,2022,No Pressure
0000050863,INTEL CORP,Technology / Software / Electronics,2022,,0.0847487410970714,0.0370158911409268,25.927838298014343,0.0,2023,No Pressure
0000051143,INTERNATIONAL BUSINESS MACHINES CORP,Technology / Software / Electronics,2021,0.8560919993030356,0.0969386595556094,,25.60607533526924,,2022,Unknown
0000051143,INTERNATIONAL BUSINESS MACHINES CORP,Technology / Software / Electronics,2022,0.8269374346722413,0.0820084405428982,,25.569364481048623,,2023,Unknown
0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,Industrial / Manufacturing,2021,,0.0362348076050229,0.0501887439945092,24.40355853014824,0.0,2022,No Pressure
0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,Industrial / Manufacturing,2022,,0.0112124721100347,-0.1065916398713826,24.29017537767938,0.0,2023,No Pressure
0000051434,INTERNATIONAL PAPER CO /NEW/,Industrial / Manufacturing,2021,,0.0804183337955076,,23.951814726549912,,2022,Unknown
0000051434,INTERNATIONAL PAPER CO /NEW/,Industrial / Manufacturing,2022,,0.0908103592314118,,23.89881653711801,,2023,Unknown
0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",Technology / Software / Electronics,2021,0.8189379784220361,0.1042533100275249,0.1402443192359897,23.714447773451813,0.0,2022,No Pressure
0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",Technology / Software / Electronics,2022,0.801310692491377,0.0323056513664101,0.1263932356009443,23.65951346371857,0.0,2023,No Pressure
0000052988,JACOBS ENGINEERING GROUP INC /DE/,Industrial / Manufacturing,2021,,0.049634074142212,0.0488261525597205,23.40651836834161,0.0,2022,No Pressure
0000052988,JACOBS SOLUTIONS INC.,Industrial / Manufacturing,2022,,0.032380316005975,0.0615064506887938,23.408417114237952,0.0,2023,No Pressure
0000054381,KAMAN CORP,Industrial / Manufacturing,2021,,0.0406330674970504,0.0698116906654931,20.90432159378685,0.0,2022,No Pressure
0000054381,KAMAN CORP,Industrial / Manufacturing,2022,,0.0140605847658334,-0.0964342455458957,21.12293551796184,0.0,2023,No Pressure
0000055067,KELLOGG CO,Industrial / Manufacturing,2021,,0.0935746506766421,0.1235455891686058,23.623477908698,0.0,2022,No Pressure
0000055067,KELLOGG CO,Industrial / Manufacturing,2022,,0.0892625432525951,0.1067580803134182,23.640820329490445,0.0,2023,No Pressure
0000055135,KELLY SERVICES INC,Technology / Software / Electronics,2021,,0.0293690829935733,0.009898771819052,21.78597457161369,0.0,2022,No Pressure
0000055135,KELLY SERVICES INC,Technology / Software / Electronics,2022,,-0.0286432915384037,0.0029806259314456,21.703019512106607,0.0,2023,No Pressure
0000055242,KENNAMETAL INC,Technology / Software / Electronics,2021,0.4867488120652977,0.0884107765099722,0.0554826356098294,21.70375540764764,0.0,2022,No Pressure
0000055242,KENNAMETAL INC,Technology / Software / Electronics,2022,0.4982572534781102,0.0705041025457699,0.1083949164602853,21.66854200322304,0.0,2023,No Pressure
0000055529,KEWAUNEE SCIENTIFIC CORP /DE/,Industrial / Manufacturing,2021,0.5358565291327307,0.0102031683522778,-0.0089239094318127,18.308452264397,1.0,2022,Pressure
0000055529,KEWAUNEE SCIENTIFIC CORP /DE/,Industrial / Manufacturing,2022,0.6953853148442828,-0.0663871418588399,-0.0154436496281207,18.592724674754606,0.0,2023,No Pressure
0000055772,KIMBALL INTERNATIONAL INC,Industrial / Manufacturing,2021,,0.0613907038990542,0.0026730731378117,19.91267431561649,1.0,2022,Pressure
0000055772,KIMBALL INTERNATIONAL INC,Industrial / Manufacturing,2022,,-0.0099137613326453,-0.0210834733742117,19.949511458251497,,2023,Unknown
0000055785,KIMBERLY CLARK CORP,Industrial / Manufacturing,2021,,0.1530526433817346,0.131738683127572,23.60454078857864,0.0,2022,No Pressure
0000055785,KIMBERLY CLARK CORP,Industrial / Manufacturing,2022,,0.1520868113522537,0.1328872366790582,23.611969537797528,0.0,2023,No Pressure
0000056679,KORN FERRY,Technology / Software / Electronics,2021,0.5521795005179082,0.0822610375308438,0.0855981441207596,21.840544814185684,0.0,2022,No Pressure
0000056679,KORN FERRY,Technology / Software / Electronics,2022,0.5527295639890479,0.1447976156183234,0.177825610801016,21.96584743676143,0.0,2023,No Pressure
0000056868,PRIMEENERGY RESOURCES CORP,Energy / Capital-intensive,2022,0.4320842285857642,0.1340430611361309,0.4769880163406269,19.325453400744323,,2023,Unknown
0000056873,KROGER CO,Consumer / Retail,2021,0.8079085686346412,0.1261052031129038,0.0252161174286377,24.6168396987264,0.0,2022,No Pressure
0000056873,KROGER CO,Consumer / Retail,2022,0.7981984160570703,0.0906434516252544,0.0278298641557285,24.62772027289476,0.0,2023,No Pressure
0000056978,KULICKE & SOFFA INDUSTRIES INC,Technology / Software / Electronics,2021,0.3161739501795357,0.1873290414583633,0.2717643694519999,21.19428832260663,0.0,2022,No Pressure
0000056978,KULICKE & SOFFA INDUSTRIES INC,Technology / Software / Electronics,2022,0.2479851743580349,0.2456176794773256,0.3126268605099693,21.186118333307512,0.0,2023,No Pressure
0000057131,LA-Z-BOY INC,Industrial / Manufacturing,2021,,0.1734944763598052,0.0788447300379877,21.303424594863447,0.0,2022,No Pressure
